standard_code,version,frame,status,tier1_code,tier1_title,tier1_title_en,tier1_status,tier2_code,tier2_title,tier2_title_en,tier2_status,tier3_id,tier3_title,tier3_title_en,tier3_status,level_code,level_name,level_name_en,standard_type_code,standard_type_title,standard_group_code,standard_group_title,create_date,last_update,status_mapping,status_report
133,1,7,0,WNS,สาขาวิชาชีพกิจกรรมบริการเพื่อเสริมสร้างสุขภาพร่างกาย (ยกเว้นกิจกรรมด้านการกีฬา),Wellness Services (Sport Activity excluded),0,SPA,สาขาให้บริการสปา,Spa Service,0,965.0,อาชีพนักบริหารจัดการสปา,None,0,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,OTHER,อื่นๆ,2022-07-08 14:58:16.033,2022-07-08 14:58:16.033,0,0
134,1,7,0,WNS,สาขาวิชาชีพกิจกรรมบริการเพื่อเสริมสร้างสุขภาพร่างกาย (ยกเว้นกิจกรรมด้านการกีฬา),Wellness Services (Sport Activity excluded),0,SPA,สาขาให้บริการสปา,Spa Service,0,966.0,อาชีพสปาเทรนเนอร์,None,0,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,OTHER,อื่นๆ,2022-07-08 14:58:18.260,2022-07-08 14:58:18.260,0,0
135,1,7,0,WNS,สาขาวิชาชีพกิจกรรมบริการเพื่อเสริมสร้างสุขภาพร่างกาย (ยกเว้นกิจกรรมด้านการกีฬา),Wellness Services (Sport Activity excluded),0,SPA,สาขาให้บริการสปา,Spa Service,0,966.0,อาชีพสปาเทรนเนอร์,None,0,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,OTHER,อื่นๆ,2022-07-08 14:58:20.307,2022-07-08 14:58:20.307,0,0
136,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,361.0,อาชีพการจัดการสินค้าเสื้อผ้า,Garment Manager,1,02,ชั้น 2,Level 2,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:22.807,2022-07-08 14:58:22.807,0,0
137,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,360.0,อาชีพช่างแพทเทิร์น,Pattern Maker,1,01,ชั้น 1,Level 1,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:24.830,2022-07-08 14:58:24.830,0,0
138,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,362.0,อาชีพจัดจำหน่ายผลิตภัณฑ์เสื้อผ้า,Garment Distributor,1,02,ชั้น 2,Level 2,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:26.900,2022-07-08 14:58:26.900,0,0
139,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,357.0,อาชีพช่างตัดเสื้อผ้า,Tailor,1,03,ชั้น 3,Level 3,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:29.090,2022-07-08 14:58:29.090,0,0
140,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,356.0,อาชีพช่างตกแต่งและเก็บรายละเอียด,Embroidery Worker,1,02,ชั้น 2,Level 2,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:30.810,2022-07-08 14:58:30.810,0,0
141,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,359.0,อาชีพช่างเย็บเสื้อผ้า,Sewing Operator,1,03,ชั้น 3,Level 3,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:32.707,2022-07-08 14:58:32.707,0,0
142,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,361.0,อาชีพการจัดการสินค้าเสื้อผ้า,Garment Manager,1,03,ชั้น 3,Level 3,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:34.790,2022-07-08 14:58:34.790,0,0
143,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,361.0,อาชีพการจัดการสินค้าเสื้อผ้า,Garment Manager,1,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:37.037,2022-07-08 14:58:37.037,0,0
144,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,362.0,อาชีพจัดจำหน่ายผลิตภัณฑ์เสื้อผ้า,Garment Distributor,1,03,ชั้น 3,Level 3,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:39.570,2022-07-08 14:58:39.570,0,0
145,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,356.0,อาชีพช่างตกแต่งและเก็บรายละเอียด,Embroidery Worker,1,01,ชั้น 1,Level 1,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:41.670,2022-07-08 14:58:41.670,0,0
146,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,358.0,อาชีพช่างรีดเสื้อผ้า,Ironing Worker,1,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:43.547,2022-07-08 14:58:43.547,0,0
147,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,359.0,อาชีพช่างเย็บเสื้อผ้า,Sewing Operator,1,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:45.383,2022-07-08 14:58:45.383,0,0
148,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,360.0,อาชีพช่างแพทเทิร์น,Pattern Maker,1,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:47.110,2022-07-08 14:58:47.110,0,0
149,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,362.0,อาชีพจัดจำหน่ายผลิตภัณฑ์เสื้อผ้า,Garment Distributor,1,01,ชั้น 1,Level 1,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:49.213,2022-07-08 14:58:49.213,0,0
150,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,356.0,อาชีพช่างตกแต่งและเก็บรายละเอียด,Embroidery Worker,1,03,ชั้น 3,Level 3,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:50.977,2022-07-08 14:58:50.977,0,0
151,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,356.0,อาชีพช่างตกแต่งและเก็บรายละเอียด,Embroidery Worker,1,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:53.667,2022-07-08 14:58:53.667,0,0
152,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,357.0,อาชีพช่างตัดเสื้อผ้า,Tailor,1,01,ชั้น 1,Level 1,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:55.303,2022-07-08 14:58:55.303,0,0
153,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,357.0,อาชีพช่างตัดเสื้อผ้า,Tailor,1,02,ชั้น 2,Level 2,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:57.550,2022-07-08 14:58:57.550,0,0
154,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,358.0,อาชีพช่างรีดเสื้อผ้า,Ironing Worker,1,01,ชั้น 1,Level 1,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:58:59.050,2022-07-08 14:58:59.050,0,0
155,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,358.0,อาชีพช่างรีดเสื้อผ้า,Ironing Worker,1,03,ชั้น 3,Level 3,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:59:00.673,2022-07-08 14:59:00.673,0,0
156,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,360.0,อาชีพช่างแพทเทิร์น,Pattern Maker,1,03,ชั้น 3,Level 3,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:59:03.363,2022-07-08 14:59:03.363,0,0
157,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,358.0,อาชีพช่างรีดเสื้อผ้า,Ironing Worker,1,02,ชั้น 2,Level 2,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:59:04.983,2022-07-08 14:59:04.983,0,0
158,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,360.0,อาชีพช่างแพทเทิร์น,Pattern Maker,1,02,ชั้น 2,Level 2,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:59:06.553,2022-07-08 14:59:06.553,0,0
159,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,360.0,อาชีพช่างแพทเทิร์น,Pattern Maker,1,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:59:07.967,2022-07-08 14:59:07.967,0,0
160,1,7,1,TEX,สาขาวิชาชีพสิ่งทอและเครื่องนุ่งห่ม,Textiles And Apparels,1,TAI,สาขาช่างตัดเย็บเสื้อผ้า,Tailoring,1,359.0,อาชีพช่างเย็บเสื้อผ้า,Sewing Operator,1,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:59:09.713,2022-07-08 14:59:09.713,0,0
161,1,7,0,RAI,สาขาวิชาชีพรถไฟความเร็วสูงและระบบราง,High Speed Train and Rail System,0,OPT,สาขางานปฏิบัติการ,Operation,0,967.0,อาชีพนายสถานี,Station Master,0,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,SERVICE,บริการ,2022-07-08 14:59:11.920,2022-07-08 14:59:11.920,0,0
162,1,7,0,RAI,สาขาวิชาชีพรถไฟความเร็วสูงและระบบราง,High Speed Train and Rail System,0,OPT,สาขางานปฏิบัติการ,Operation,0,968.0,อาชีพผู้ควบคุมการเดินรถไฟฟ้าในศูนย์ควบคุมการเดินรถ,None,0,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,SERVICE,บริการ,2022-07-08 14:59:14.450,2022-07-08 14:59:14.450,0,0
163,1,7,0,RAI,สาขาวิชาชีพรถไฟความเร็วสูงและระบบราง,High Speed Train and Rail System,0,MAI,สาขางานซ่อมบำรุง,Maintenance Work,0,971.0,อาชีพผู้วางแผนงานซ่อมบำรุงระบบอาณัติสัญญาณ,None,0,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,SERVICE,บริการ,2022-07-08 14:59:17.793,2022-07-08 14:59:17.793,0,0
164,1,7,0,RAI,สาขาวิชาชีพรถไฟความเร็วสูงและระบบราง,High Speed Train and Rail System,0,MAI,สาขางานซ่อมบำรุง,Maintenance Work,0,972.0,อาชีพช่างเทคนิคซ่อมบำรุงระบบจัดเก็บค่าโดยสารอัตโนมัติ,None,0,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,SERVICE,บริการ,2022-07-08 14:59:22.897,2022-07-08 14:59:22.897,0,0
165,1,7,0,RAI,สาขาวิชาชีพรถไฟความเร็วสูงและระบบราง,High Speed Train and Rail System,0,MAI,สาขางานซ่อมบำรุง,Maintenance Work,0,814.0,อาชีพช่างเทคนิคซ่อมบำรุงระบบช่วงล่างรถไฟฟ้าด้านระบบเครื่องกล,None,0,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,SERVICE,บริการ,2022-07-08 14:59:26.453,2022-07-08 14:59:26.453,0,0
166,1,7,0,RAI,สาขาวิชาชีพรถไฟความเร็วสูงและระบบราง,High Speed Train and Rail System,0,MAI,สาขางานซ่อมบำรุง,Maintenance Work,0,973.0,อาชีพช่างเทคนิคซ่อมบำรุงระบบรถไฟฟ้าด้านระบบไฟฟ้า,None,0,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,SERVICE,บริการ,2022-07-08 14:59:29.363,2022-07-08 14:59:29.363,0,0
167,1,7,0,RAI,สาขาวิชาชีพรถไฟความเร็วสูงและระบบราง,High Speed Train and Rail System,0,MAI,สาขางานซ่อมบำรุง,Maintenance Work,0,816.0,อาชีพช่างเทคนิคซ่อมบำรุงระบบอาณัติสัญญาณ,None,0,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,SERVICE,บริการ,2022-07-08 14:59:32.717,2022-07-08 14:59:32.717,0,0
168,1,7,0,RAI,สาขาวิชาชีพรถไฟความเร็วสูงและระบบราง,High Speed Train and Rail System,0,MAI,สาขางานซ่อมบำรุง,Maintenance Work,0,817.0,อาชีพช่างเทคนิคซ่อมบำรุงระบบอาณัติสัญญาณไฟสีและโทรคมนาคม,Color Signaling and Telecommunication Systems Maintenance Technician,0,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,SERVICE,บริการ,2022-07-08 14:59:36.463,2022-07-08 14:59:36.463,0,0
169,1,7,0,RAI,สาขาวิชาชีพรถไฟความเร็วสูงและระบบราง,High Speed Train and Rail System,0,MAI,สาขางานซ่อมบำรุง,Maintenance Work,0,974.0,อาชีพผู้วางแผนงานซ่อมบำรุงระบบจัดเก็บค่าโดยสารอัตโนมัติ,None,0,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,SERVICE,บริการ,2022-07-08 14:59:39.167,2022-07-08 14:59:39.167,0,0
170,1,7,0,RAI,สาขาวิชาชีพรถไฟความเร็วสูงและระบบราง,High Speed Train and Rail System,0,MAI,สาขางานซ่อมบำรุง,Maintenance Work,0,975.0,อาชีพผู้วางแผนงานซ่อมบำรุงระบบช่วงล่างรถไฟฟ้าด้านระบบเครื่องกล,None,0,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,SERVICE,บริการ,2022-07-08 14:59:43.257,2022-07-08 14:59:43.257,0,0
171,1,7,0,RAI,สาขาวิชาชีพรถไฟความเร็วสูงและระบบราง,High Speed Train and Rail System,0,SFT,สาขางานความปลอดภัย,None,0,976.0,อาชีพผู้ดูแลความปลอดภัยและลดความเสี่ยงที่อาจเกิดจากทั้งภายในและภายนอกระบบ,None,0,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,SERVICE,บริการ,2022-07-08 14:59:47.547,2022-07-08 14:59:47.547,0,0
172,1,7,0,PTC,สาขาวิชาชีพอุตสาหกรรมปิโตรเลียมและปิโตรเคมี,None,1,None,None,None,None,311.0,อาชีพช่างเทคนิคปฏิบัติการ ,None,0,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:59:51.427,2022-07-08 14:59:51.427,0,0
173,1,7,0,PTC,สาขาวิชาชีพอุตสาหกรรมปิโตรเลียมและปิโตรเคมี,None,1,None,None,None,None,311.0,อาชีพช่างเทคนิคปฏิบัติการ ,None,0,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 14:59:58.830,2022-07-08 14:59:58.830,0,0
174,1,7,0,PTC,สาขาวิชาชีพอุตสาหกรรมปิโตรเลียมและปิโตรเคมี,None,1,None,None,None,None,303.0,อาชีพช่างเทคนิคซ่อมบำรุงเครื่องกล ,None,0,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:04.293,2022-07-08 15:00:04.293,0,0
175,1,7,0,PTC,สาขาวิชาชีพอุตสาหกรรมปิโตรเลียมและปิโตรเคมี,None,1,None,None,None,None,303.0,อาชีพช่างเทคนิคซ่อมบำรุงเครื่องกล ,None,0,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:07.703,2022-07-08 15:00:07.703,0,0
176,1,7,0,PTC,สาขาวิชาชีพอุตสาหกรรมปิโตรเลียมและปิโตรเคมี,None,1,None,None,None,None,309.0,อาชีพช่างเทคนิคซ่อมบำรุงไฟฟ้า ,None,0,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:11.553,2022-07-08 15:00:11.553,0,0
177,1,7,0,PTC,สาขาวิชาชีพอุตสาหกรรมปิโตรเลียมและปิโตรเคมี,None,1,None,None,None,None,309.0,อาชีพช่างเทคนิคซ่อมบำรุงไฟฟ้า ,None,0,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:15.393,2022-07-08 15:00:15.393,0,0
178,1,7,0,PTC,สาขาวิชาชีพอุตสาหกรรมปิโตรเลียมและปิโตรเคมี,None,1,None,None,None,None,304.0,อาชีพช่างเทคนิคซ่อมบำรุงเครื่องมือวัด ,None,0,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:18.770,2022-07-08 15:00:18.770,0,0
179,1,7,0,PTC,สาขาวิชาชีพอุตสาหกรรมปิโตรเลียมและปิโตรเคมี,None,1,None,None,None,None,304.0,อาชีพช่างเทคนิคซ่อมบำรุงเครื่องมือวัด ,None,0,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:21.697,2022-07-08 15:00:21.697,0,0
180,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,SWA,สาขาซอฟต์แวร์และการประยุกต์,Software and Applications,1,156.0,อาชีพนักทดสอบระบบ,None,1,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:24.587,2022-07-08 15:00:24.587,0,0
181,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,SWA,สาขาซอฟต์แวร์และการประยุกต์,Software and Applications,1,977.0,อาชีพผู้ควบคุมคุณภาพ,None,1,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:26.460,2022-07-08 15:00:26.460,0,0
182,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,SWA,สาขาซอฟต์แวร์และการประยุกต์,Software and Applications,1,160.0,อาชีพนักพัฒนาระบบ,Systems Developer,1,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:28.333,2022-07-08 15:00:28.333,0,0
183,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,SWA,สาขาซอฟต์แวร์และการประยุกต์,Software and Applications,1,160.0,อาชีพนักพัฒนาระบบ,Systems Developer,1,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:30.247,2022-07-08 15:00:30.247,0,0
184,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,SWA,สาขาซอฟต์แวร์และการประยุกต์,Software and Applications,1,978.0,อาชีพนักวิเคราะห์ความต้องการทางธุรกิจ,None,1,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:32.300,2022-07-08 15:00:32.300,0,0
185,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,SWA,สาขาซอฟต์แวร์และการประยุกต์,Software and Applications,1,162.0,อาชีพนักวิเคราะห์ออกแบบระบบ,Systems Design Analyst,1,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:34.410,2022-07-08 15:00:34.410,0,0
186,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,SWA,สาขาซอฟต์แวร์และการประยุกต์,Software and Applications,1,162.0,อาชีพนักวิเคราะห์ออกแบบระบบ,Systems Design Analyst,1,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:35.950,2022-07-08 15:00:35.950,0,0
187,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,SWA,สาขาซอฟต์แวร์และการประยุกต์,Software and Applications,1,156.0,อาชีพนักทดสอบระบบ,None,1,03,ชั้น 3,Level 3,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:37.607,2022-07-08 15:00:37.607,0,0
188,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,SWA,สาขาซอฟต์แวร์และการประยุกต์,Software and Applications,1,160.0,อาชีพนักพัฒนาระบบ,Systems Developer,1,03,ชั้น 3,Level 3,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:39.413,2022-07-08 15:00:39.413,0,0
189,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,SWA,สาขาซอฟต์แวร์และการประยุกต์,Software and Applications,1,978.0,อาชีพนักวิเคราะห์ความต้องการทางธุรกิจ,None,1,03,ชั้น 3,Level 3,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:41.307,2022-07-08 15:00:41.307,0,0
190,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,SWA,สาขาซอฟต์แวร์และการประยุกต์,Software and Applications,1,162.0,อาชีพนักวิเคราะห์ออกแบบระบบ,Systems Design Analyst,1,03,ชั้น 3,Level 3,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:43.490,2022-07-08 15:00:43.490,0,0
191,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,TLC,สาขาการสื่อสารโทรคมนาคม,Telecommunications,1,979.0,อาชีพช่างสื่อสัญญาณโทรคมนาคมด้านไมโครเวฟ,None,1,04,ชั้น 4,Level 4,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:45.967,2022-07-08 15:00:45.967,0,0
192,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,TLC,สาขาการสื่อสารโทรคมนาคม,Telecommunications,1,171.0,อาชีพช่างโครงข่ายปลายทางด้านเครือข่ายใยแก้วนำแสง,Fiber Network Technician,1,03,ชั้น 3,Level 3,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:48.190,2022-07-08 15:00:48.190,0,0
193,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,TLC,สาขาการสื่อสารโทรคมนาคม,Telecommunications,1,980.0,อาชีพนักเทคโนโลยีสื่อสัญญาณโทรคมนาคมด้านระบบรับ-ส่งคลื่นวิทยุสำหรับโทรศัพท์เคลื่อนที่,None,1,05,ชั้น 5,Level 5,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:50.970,2022-07-08 15:00:50.970,0,0
194,1,7,1,ICT,สาขาวิชาชีพเทคโนโลยีสารสนเทศและการสื่อสาร และดิจิทัลคอนเทนต์,Information and Communications Technology and Digital Content,0,TLC,สาขาการสื่อสารโทรคมนาคม,Telecommunications,1,980.0,อาชีพนักเทคโนโลยีสื่อสัญญาณโทรคมนาคมด้านระบบรับ-ส่งคลื่นวิทยุสำหรับโทรศัพท์เคลื่อนที่,None,1,06,ชั้น 6,Level 6,1,มาตรฐานอาชีพ,INDUSTRIAL,อุตสาหกรรม,2022-07-08 15:00:53.307,2022-07-08 15:00:53.307,0,0
